Date/Time,frame_number,frame_len,radiotap_datarate,radiotap_dbm_antsignal1,radiotap_dbm_antsignal2,radiotap_dbm_antsignal3,radiotap.dbm_antsignal_avg,wlan_radio_data_rate,wlan_radio_signal_dbm,wlan_radio_duration
 2021-05-22 19:36:29 CET,1754,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1755,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1756,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:29 CET,1757,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1758,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,1759,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1761,70,24,-72,-72,-75,-73,24,-75,28
 2021-05-22 19:36:29 CET,1763,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1764,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1765,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1766,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1767,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1768,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1769,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1770,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1771,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1772,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1773,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1774,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1775,70,1,-17,-39,-17,-24,1,-17,304
 2021-05-22 19:36:29 CET,1776,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1777,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1780,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1781,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1782,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1784,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1787,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1789,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1790,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1791,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1792,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1793,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1794,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1795,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1797,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1799,410,1,-13,-13,-16,-14,1,-16,3024
 2021-05-22 19:36:29 CET,1800,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1801,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1810,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1811,76,24,-75,-75,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,1813,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1815,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1816,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1817,70,1,-9,-9,-18,-12,1,-18,304
 2021-05-22 19:36:29 CET,1818,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1819,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1820,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1821,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1822,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1823,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1824,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1825,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1826,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1827,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1830,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1831,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1832,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:29 CET,1833,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1834,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:29 CET,1835,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1836,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:29 CET,1837,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1838,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1839,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1840,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1841,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1842,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1847,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1848,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1849,76,24,-75,-75,-76,-75,24,-76,28
 2021-05-22 19:36:29 CET,1850,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1851,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1852,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1853,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1854,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1855,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,1856,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1857,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1858,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1859,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1860,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1865,410,1,-13,-13,-15,-14,1,-15,3024
 2021-05-22 19:36:29 CET,1866,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1867,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1868,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1869,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1870,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1871,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1872,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,1873,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1874,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1875,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1876,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1877,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1878,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,1881,76,24,-75,-75,-76,-75,24,-76,28
 2021-05-22 19:36:29 CET,1882,76,6,-73,-73,-75,-74,6,-75,52
 2021-05-22 19:36:29 CET,1883,76,24,-76,-76,-76,-76,24,-76,28
 2021-05-22 19:36:29 CET,1888,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1889,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1890,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1891,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1892,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1893,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1894,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,1895,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:29 CET,1896,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1897,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,1898,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,1899,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1900,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1903,76,6,-72,-72,-73,-72,6,-73,52
 2021-05-22 19:36:29 CET,1904,76,24,-75,-75,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,1905,410,1,-12,-12,-15,-13,1,-15,3024
 2021-05-22 19:36:29 CET,1908,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1909,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1910,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1911,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1912,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1913,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1914,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1915,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1916,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1917,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1918,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1919,76,6,-73,-73,-74,-73,6,-74,52
 2021-05-22 19:36:29 CET,1920,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1921,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,1922,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1925,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1926,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1927,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1928,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1929,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1930,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1931,70,1,-17,-39,-17,-24,1,-17,304
 2021-05-22 19:36:29 CET,1932,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1933,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1934,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1935,76,6,-73,-73,-75,-74,6,-75,52
 2021-05-22 19:36:29 CET,1936,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1937,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1938,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1939,70,1,-14,-14,-16,-15,1,-16,304
 2021-05-22 19:36:29 CET,1940,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1943,70,24,-75,-75,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,1944,70,24,-75,-75,-76,-75,24,-76,28
 2021-05-22 19:36:29 CET,1945,76,6,-71,-71,-73,-72,6,-73,52
 2021-05-22 19:36:29 CET,1948,76,24,-75,-75,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,1949,76,6,-73,-73,-75,-74,6,-75,52
 2021-05-22 19:36:29 CET,1950,88,24,-75,-75,-77,-76,24,-77,32
 2021-05-22 19:36:29 CET,1951,76,24,-75,-75,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,1952,70,24,-75,-75,-76,-75,24,-76,28
 2021-05-22 19:36:29 CET,1953,88,24,-74,-74,-75,-74,24,-75,32
 2021-05-22 19:36:29 CET,1956,76,24,-75,-75,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,1957,70,24,-76,-76,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,1958,70,24,-75,-75,-76,-75,24,-76,28
 2021-05-22 19:36:29 CET,1961,410,1,-8,-8,-15,-10,1,-15,3024
 2021-05-22 19:36:29 CET,1964,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1965,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1966,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:29 CET,1967,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1968,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,1969,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1970,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1971,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1972,70,1,-9,-9,-18,-12,1,-18,304
 2021-05-22 19:36:29 CET,1973,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1974,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1975,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1976,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1977,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1982,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1983,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1984,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1985,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1986,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1987,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1988,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1989,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1990,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,1991,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1992,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1993,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1994,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1995,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,1996,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,1999,88,24,-75,-75,-76,-75,24,-76,32
 2021-05-22 19:36:29 CET,2000,76,6,-72,-72,-75,-73,6,-75,52
 2021-05-22 19:36:29 CET,2001,70,24,-75,-75,-76,-75,24,-76,28
 2021-05-22 19:36:29 CET,2002,70,24,-75,-75,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,2005,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,2006,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2007,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2008,76,24,-74,-74,-77,-75,24,-77,28
 2021-05-22 19:36:29 CET,2009,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2010,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,2011,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2012,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2013,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2014,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,2015,76,24,-68,-68,-76,-71,24,-76,28
 2021-05-22 19:36:29 CET,2016,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2017,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2018,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,2019,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2020,410,1,-13,-13,-16,-14,1,-16,3024
 2021-05-22 19:36:29 CET,2021,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,2022,70,24,-71,-71,-75,-72,24,-75,28
 2021-05-22 19:36:29 CET,2023,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2026,70,24,-75,-75,-78,-76,24,-78,28
 2021-05-22 19:36:29 CET,2027,88,24,-75,-75,-78,-76,24,-78,32
 2021-05-22 19:36:29 CET,2030,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2031,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2032,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,2033,88,24,-75,-75,-76,-75,24,-76,32
 2021-05-22 19:36:29 CET,2034,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,2035,76,24,-75,-75,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,2036,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,2037,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,2038,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2039,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2040,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2041,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,2042,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2043,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2046,76,24,-75,-75,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,2049,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2050,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,2051,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2052,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2053,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2054,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2055,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,2056,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2057,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,2058,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2059,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,2060,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2061,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,2064,70,24,-75,-75,-77,-76,24,-77,28
 2021-05-22 19:36:29 CET,2065,88,24,-74,-74,-76,-75,24,-76,32
 2021-05-22 19:36:29 CET,2068,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2069,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2070,70,1,-17,-39,-17,-24,1,-17,304
 2021-05-22 19:36:29 CET,2071,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2072,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2073,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2074,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2075,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2076,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:29 CET,2077,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2078,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2079,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2080,70,1,-9,-9,-18,-12,1,-18,304
 2021-05-22 19:36:29 CET,2081,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2084,410,1,-14,-14,-17,-15,1,-17,3024
 2021-05-22 19:36:29 CET,2087,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2088,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2089,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:29 CET,2090,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:29 CET,2091,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:29 CET,2092,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:29 CET,2093,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2094,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2095,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2096,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2097,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2098,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2099,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2100,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:30 CET,2105,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2106,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2107,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2108,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:30 CET,2109,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:30 CET,2110,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2111,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2112,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2113,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:30 CET,2114,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2115,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:30 CET,2116,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:30 CET,2117,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:30 CET,2118,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:30 CET,2121,70,1,-37,-41,-37,-38,1,-37,304
 2021-05-22 19:36:30 CET,2124,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2125,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2126,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:30 CET,2127,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2128,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2129,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2130,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2131,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2132,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2133,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:30 CET,2134,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2135,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2136,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2139,410,1,-13,-13,-15,-14,1,-15,3024
 2021-05-22 19:36:30 CET,2142,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2143,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:30 CET,2144,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2145,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2146,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2147,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2148,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2149,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2150,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:30 CET,2151,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2152,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2153,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2154,70,1,-17,-39,-17,-24,1,-17,304
 2021-05-22 19:36:30 CET,2159,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:30 CET,2160,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2161,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2162,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2163,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2164,70,1,-17,-34,-17,-23,1,-17,304
 2021-05-22 19:36:30 CET,2165,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:30 CET,2166,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:30 CET,2167,70,1,-14,-14,-18,-15,1,-18,304
